B01003_001E,state,county,tract,GEOID
4583.0,06,023,010800,06023010800
5998.0,06,023,000300,06023000300
4681.0,06,023,000600,06023000600
4099.0,06,023,000100,06023000100
5496.0,06,023,000200,06023000200
2423.0,06,023,010102,06023010102
7162.0,06,023,010501,06023010501
5191.0,06,023,000900,06023000900
4867.0,06,023,011000,06023011000
5376.0,06,023,000800,06023000800
2611.0,06,023,010200,06023010200
4423.0,06,023,011100,06023011100
3066.0,06,037,121210,06037121210
4537.0,06,037,123104,06037123104
3031.0,06,037,124600,06037124600
5663.0,06,037,127102,06037127102
4832.0,06,037,128302,06037128302
6026.0,06,037,128702,06037128702
5117.0,06,037,503202,06037503202
6329.0,06,037,503501,06037503501
4561.0,06,037,503502,06037503502
9.0,06,037,504102,06037504102
4866.0,06,037,265700,06037265700
4788.0,06,037,267300,06037267300
3601.0,06,037,267502,06037267502
3269.0,06,037,267700,06037267700
3120.0,06,037,270200,06037270200
2734.0,06,037,271200,06037271200
4678.0,06,037,272100,06037272100
3097.0,06,037,272301,06037272301
4423.0,06,037,272302,06037272302
3942.0,06,037,275400,06037275400
4129.0,06,037,276601,06037276601
4059.0,06,037,291110,06037291110
2327.0,06,037,291120,06037291120
4288.0,06,037,294610,06037294610
4755.0,06,037,294620,06037294620
3892.0,06,037,294830,06037294830
3867.0,06,037,296500,06037296500
7391.0,06,037,620702,06037620702
4381.0,06,037,122420,06037122420
3004.0,06,037,123204,06037123204
3937.0,06,001,443103,06001443103
6879.0,06,001,450400,06001450400
5308.0,06,001,450603,06001450603
6303.0,06,001,450606,06001450606
4036.0,06,001,451102,06001451102
4972.0,06,001,451202,06001451202
5053.0,06,001,422700,06001422700
4272.0,06,001,423100,06001423100
4386.0,06,001,422400,06001422400
4047.0,06,001,422500,06001422500
1264.0,06,001,422600,06001422600
6404.0,06,001,426100,06001426100
5084.0,06,001,427300,06001427300
5559.0,06,001,427600,06001427600
5031.0,06,001,427900,06001427900
7501.0,06,001,428302,06001428302
3471.0,06,001,428600,06001428600
5232.0,06,001,430800,06001430800
5722.0,06,001,433600,06001433600
3428.0,06,001,437400,06001437400
4926.0,06,001,438201,06001438201
2454.0,06,001,420100,06001420100
5463.0,06,001,422900,06001422900
4335.0,06,001,436800,06001436800
7776.0,06,001,436401,06001436401
4185.0,06,001,410400,06001410400
4151.0,06,001,424001,06001424001
2852.0,06,001,432700,06001432700
6834.0,06,001,441503,06001441503
4010.0,06,001,450605,06001450605
6244.0,06,001,433400,06001433400
7473.0,06,001,441200,06001441200
5242.0,06,001,444400,06001444400
4360.0,06,001,436200,06001436200
2384.0,06,001,437900,06001437900
8120.0,06,001,441700,06001441700
4619.0,06,067,006003,06067006003
5363.0,06,097,152701,06097152701
4467.0,06,097,150500,06097150500
2973.0,06,067,008140,06067008140
4259.0,06,067,008209,06067008209
5413.0,06,067,009111,06067009111
5963.0,06,067,009308,06067009308
7734.0,06,067,009310,06067009310
2310.0,06,067,009318,06067009318
6801.0,06,067,009610,06067009610
3348.0,06,067,009611,06067009611
7288.0,06,067,009614,06067009614
3896.0,06,067,009004,06067009004
3298.0,06,067,009103,06067009103
4210.0,06,067,009106,06067009106
3299.0,06,067,009107,06067009107
3430.0,06,067,002700,06067002700
1913.0,06,067,009403,06067009403
2458.0,06,067,001400,06067001400
2714.0,06,067,002600,06067002600
5615.0,06,067,003800,06067003800
5860.0,06,067,004001,06067004001
5162.0,06,067,004100,06067004100
7618.0,06,067,004601,06067004601
4970.0,06,067,004802,06067004802
5625.0,06,067,004904,06067004904
5644.0,06,067,005502,06067005502
3227.0,06,067,005701,06067005701
5824.0,06,067,008206,06067008206
6836.0,06,067,008501,06067008501
6551.0,06,067,009311,06067009311
4469.0,06,075,047701,06075047701
3877.0,06,075,047702,06075047702
3488.0,06,075,060502,06075060502
12180.0,06,075,060700,06075060700
3771.0,06,075,047902,06075047902
1557.0,06,075,060400,06075060400
4510.0,06,075,010900,06075010900
1477.0,06,075,011800,06075011800
4002.0,06,075,012100,06075012100
4436.0,06,075,012800,06075012800
3532.0,06,075,015500,06075015500
5140.0,06,075,016100,06075016100
4745.0,06,075,016300,06075016300
9244.0,06,075,017601,06075017601
6039.0,06,075,020100,06075020100
5203.0,06,075,020600,06075020600
4746.0,06,075,020900,06075020900
4332.0,06,075,021800,06075021800
2648.0,06,075,022600,06075022600
4526.0,06,075,023102,06075023102
3573.0,06,075,025100,06075025100
4268.0,06,075,017000,06075017000
3091.0,06,075,018000,06075018000
5435.0,06,075,021500,06075021500
4503.0,06,029,003808,06029003808
2790.0,06,029,003810,06029003810
5498.0,06,029,004302,06029004302
2841.0,06,029,004500,06029004500
4011.0,06,029,005104,06029005104
9263.0,06,029,003805,06029003805
1411.0,06,029,003303,06029003303
4391.0,06,029,003600,06029003600
3344.0,06,029,003700,06029003700
4856.0,06,029,004402,06029004402
8541.0,06,029,004902,06029004902
18201.0,06,029,003202,06029003202
7788.0,06,029,003500,06029003500
1393.0,06,029,004200,06029004200
5548.0,06,029,005506,06029005506
5683.0,06,059,110110,06059110110
3962.0,06,059,110115,06059110115
4981.0,06,059,110116,06059110116
5468.0,06,059,110203,06059110203
4425.0,06,059,110606,06059110606
7965.0,06,059,001802,06059001802
5977.0,06,059,011000,06059011000
3969.0,06,059,011200,06059011200
4044.0,06,059,011502,06059011502
5027.0,06,059,011602,06059011602
4938.0,06,059,011712,06059011712
6340.0,06,059,011715,06059011715
3254.0,06,059,011718,06059011718
5481.0,06,059,021905,06059021905
4169.0,06,059,032012,06059032012
5704.0,06,059,032020,06059032020
6956.0,06,059,032022,06059032022
